cod_articulo,nom_articulo,padre,articulo_padre,clase_maquina,tipo_pieza,tamano,confianza,motivo
HPWR18008-SP-P.A,Piston-Assy,HPWR18008,HIDROLAVADORA 150BAR 1800W MOTOR A CARBONES 6.0 L/MIN INGCO HPWR18008,MEDIUM,MEDIO,Mediano,alta,
HPWR18008-SP-P.T.B,Plainthrustbearing,HPWR18008,HIDROLAVADORA 150BAR 1800W MOTOR A CARBONES 6.0 L/MIN INGCO HPWR18008,MEDIUM,TINY,Chico,alta,
HPWR18008-SP-Q.A,HPWR18008-SP-Q.A,HPWR18008,HIDROLAVADORA 150BAR 1800W MOTOR A CARBONES 6.0 L/MIN INGCO HPWR18008,MEDIUM,SMALL,Chico,baja,pieza no reconocida
HPWR18008-SP-S.B,SealingBase,HPWR18008,HIDROLAVADORA 150BAR 1800W MOTOR A CARBONES 6.0 L/MIN INGCO HPWR18008,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
HPWR18008-SP-S.P,SWASHPLATE,HPWR18008,HIDROLAVADORA 150BAR 1800W MOTOR A CARBONES 6.0 L/MIN INGCO HPWR18008,MEDIUM,MEDIO,Mediano,alta,
HPWR18008-SP-V.A,valveassembly,HPWR18008,HIDROLAVADORA 150BAR 1800W MOTOR A CARBONES 6.0 L/MIN INGCO HPWR18008,MEDIUM,SMALL,Chico,alta,
HPWR18008-SP-W.S,WaterSeal,HPWR18008,HIDROLAVADORA 150BAR 1800W MOTOR A CARBONES 6.0 L/MIN INGCO HPWR18008,MEDIUM,TINY,Chico,alta,
HPWR20008-SP-101,JGO.RESORTEDEPISTONPARAHPWR20008,HPWR20008,HIDROLAVADORA 150BAR 2000W MOTOR INDUCCION INGCO HPWR20008,MEDIUM,MEDIO,Mediano,alta,
HPWR20008-SP-15-A,pumpassembly,HPWR20008,HIDROLAVADORA 150BAR 2000W MOTOR INDUCCION INGCO HPWR20008,MEDIUM,MEDIO,Mediano,alta,
HPWR20008-SP-15-B,Motor,HPWR20008,HIDROLAVADORA 150BAR 2000W MOTOR INDUCCION INGCO HPWR20008,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
HPWR20008-SP-27,ST M6*70/ROHS,HPWR20008,HIDROLAVADORA 150BAR 2000W MOTOR INDUCCION INGCO HPWR20008,MEDIUM,SMALL,Chico,baja,pieza no reconocida
HPWR20008-SP-28,external circlip D15,HPWR20008,HIDROLAVADORA 150BAR 2000W MOTOR INDUCCION INGCO HPWR20008,MEDIUM,TINY,Chico,alta,
HPWR20008-SP-29,Detergent tank cover,HPWR20008,HIDROLAVADORA 150BAR 2000W MOTOR INDUCCION INGCO HPWR20008,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
HPWR20008-SP-M.S,MicroSwitch,HPWR20008,HIDROLAVADORA 150BAR 2000W MOTOR INDUCCION INGCO HPWR20008,MEDIUM,TINY,Chico,alta,
HPWR20008-SP-P.T.B,Plainthrustbearing,HPWR20008,HIDROLAVADORA 150BAR 2000W MOTOR INDUCCION INGCO HPWR20008,MEDIUM,TINY,Chico,alta,
HPWR20008-SP-W.S,WaterSeal,HPWR20008,HIDROLAVADORA 150BAR 2000W MOTOR INDUCCION INGCO HPWR20008,MEDIUM,TINY,Chico,alta,
HPWR20018-SP-17,wheels,HPWR20018,HIDROLAVADORA 160BAR 2000W - HPWR20018 INGCO,MEDIUM,MEDIO,Mediano,alta,
HPWR20018-SP-23,high pressure hose,HPWR20018,HIDROLAVADORA 160BAR 2000W - HPWR20018 INGCO,MEDIUM,SMALL,Chico,alta,
HPWR20018-SP-29,Bottle tip&blockage/cap/bottle&pipette,HPWR20018,HIDROLAVADORA 160BAR 2000W - HPWR20018 INGCO,MEDIUM,SMALL,Chico,alta,
HPWR20018-SP-6,Switch,HPWR20018,HIDROLAVADORA 160BAR 2000W - HPWR20018 INGCO,MEDIUM,TINY,Chico,alta,
HPWR20018-SP-H.P,Homemade pump,HPWR20018,HIDROLAVADORA 160BAR 2000W - HPWR20018 INGCO,MEDIUM,MEDIO,Mediano,alta,
HPWR20018-SP-S.M,Series motor,HPWR20018,HIDROLAVADORA 160BAR 2000W - HPWR20018 INGCO,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
HPWR25008-SP-20,Capacitor30UF,HPWR25008,HIDROLAVADORA 160BAR 2500W MOTOR INDUCCION INGCO HPWR25008,MEDIUM,TINY,Chico,alta,
HPWR25008-SP-35,HPWR25008-SP-35,HPWR25008,HIDROLAVADORA 160BAR 2500W MOTOR INDUCCION INGCO HPWR25008,MEDIUM,SMALL,Chico,baja,pieza no reconocida
HPWR25008-SP-64,Inner high pressure hose,HPWR25008,HIDROLAVADORA 160BAR 2500W MOTOR INDUCCION INGCO HPWR25008,MEDIUM,SMALL,Chico,alta,
HPWR25008-SP-68,5M High pressure hose,HPWR25008,HIDROLAVADORA 160BAR 2500W MOTOR INDUCCION INGCO HPWR25008,MEDIUM,SMALL,Chico,alta,
HPWR25008-SP-7,pump  assembly,HPWR25008,HIDROLAVADORA 160BAR 2500W MOTOR INDUCCION INGCO HPWR25008,MEDIUM,MEDIO,Mediano,alta,
HPWR25008-SP-9,Motor,HPWR25008,HIDROLAVADORA 160BAR 2500W MOTOR INDUCCION INGCO HPWR25008,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
HPWR25008-SP-E-17,sealing base,HPWR25008,HIDROLAVADORA 160BAR 2500W MOTOR INDUCCION INGCO HPWR25008,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
HPWR25008-SP-E-19,chief valve assy with self suction,HPWR25008,HIDROLAVADORA 160BAR 2500W MOTOR INDUCCION INGCO HPWR25008,MEDIUM,SMALL,Chico,alta,
HPWR25008-SP-E-20,siphon head assembly,HPWR25008,HIDROLAVADORA 160BAR 2500W MOTOR INDUCCION INGCO HPWR25008,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
HPWR25008-SP-E-22,valve assembly,HPWR25008,HIDROLAVADORA 160BAR 2500W MOTOR INDUCCION INGCO HPWR25008,MEDIUM,SMALL,Chico,alta,
HPWR25008-SP-E-24,Micro Switch,HPWR25008,HIDROLAVADORA 160BAR 2500W MOTOR INDUCCION INGCO HPWR25008,MEDIUM,TINY,Chico,alta,
HPWR25008-SP-E-3,Thrust Ball Bearing-51108A,HPWR25008,HIDROLAVADORA 160BAR 2500W MOTOR INDUCCION INGCO HPWR25008,MEDIUM,TINY,Chico,alta,
HPWR25008-SP-INLET.VALVE,Inletvalve,HPWR25008,HIDROLAVADORA 160BAR 2500W MOTOR INDUCCION INGCO HPWR25008,MEDIUM,SMALL,Chico,alta,
HPWR25008-SP-OUTLET.VALVE,Outletvalve,HPWR25008,HIDROLAVADORA 160BAR 2500W MOTOR INDUCCION INGCO HPWR25008,MEDIUM,TINY,Chico,alta,
HPWR25008-SP-P.A,Piston-Assy,HPWR25008,HIDROLAVADORA 160BAR 2500W MOTOR INDUCCION INGCO HPWR25008,MEDIUM,MEDIO,Mediano,alta,
HPWR25008-SP-P.T.B,Plainthrustbearing,HPWR25008,HIDROLAVADORA 160BAR 2500W MOTOR INDUCCION INGCO HPWR25008,MEDIUM,TINY,Chico,alta,
HPWR25008-SP-W.S,Y-ring20X12,HPWR25008,HIDROLAVADORA 160BAR 2500W MOTOR INDUCCION INGCO HPWR25008,MEDIUM,TINY,Chico,alta,
HPWR28008-6-SP-23/24,HoseReelCoverAssy,HPWR28008-6,,HAND,MEDIO,Chico,baja,maquina no encontrada
HPWR28008-6-SP-26,RightHoseReelCover,HPWR28008-6,,HAND,MEDIO,Chico,baja,maquina no encontrada
HPWR28008-6-SP-27,HoseReelLever,HPWR28008-6,,HAND,MEDIO,Chico,baja,maquina no encontrada
HPWR28008-6-SP-28,HoseReelHandle,HPWR28008-6,,HAND,MEDIO,Chico,baja,maquina no encontrada
HPWR28008-SP-13,Capacitor,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,TINY,Chico,alta,
HPWR28008-SP-18-19,Switch,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,TINY,Chico,alta,
HPWR28008-SP-2-1,Motor,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
HPWR28008-SP-2-2,Pump Assembly,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,MEDIO,Mediano,alta,
HPWR28008-SP-30,Spray Gun,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,SMALL,Chico,baja,pieza no reconocida
HPWR28008-SP-30/32,PISTOLAlanzaPARAHPWR28008/hpwr28001,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,SMALL,Chico,baja,pieza no reconocida
HPWR28008-SP-31,Cable 5M,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,TINY,Chico,alta,
HPWR28008-SP-32,Spray Lance,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,SMALL,Chico,baja,pieza no reconocida
HPWR28008-SP-33,Pressurehose,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,SMALL,Chico,alta,
HPWR28008-SP-E-2,Swash plate11,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,MEDIO,Mediano,alta,
HPWR28008-SP-E-21,Siphon Head Assembly,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
HPWR28008-SP-E-22,Venturi-Tube Kit,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,SMALL,Chico,baja,pieza no reconocida
HPWR28008-SP-E-23,valve assembly,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,SMALL,Chico,alta,
HPWR28008-SP-E-25,washer ?6,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,TINY,Chico,alta,
HPWR28008-SP-E-26,spring washer?6-ROHS,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,TINY,Chico,alta,
HPWR28008-SP-E-27,ST screwM6*70,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,TINY,Chico,alta,
HPWR28008-SP-E-3,Plain thrust bearing,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,TINY,Chico,alta,
HPWR28008-SP-INLET.VALVE,Inletvalve,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,SMALL,Chico,alta,
HPWR28008-SP-M.S,MicroSwitch,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,TINY,Chico,alta,
HPWR28008-SP-O.S,OilSeal,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,TINY,Chico,alta,
HPWR28008-SP-OUTLET.VALVE,Outletvalve,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,TINY,Chico,alta,
HPWR28008-SP-P.A,Piston-Assy,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,MEDIO,Mediano,alta,
HPWR28008-SP-P.T.B,Plainthrustbearing,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,TINY,Chico,alta,
HPWR28008-SP-W.S,WaterSeal,HPWR28008,HIDROLAVADORA 180BAR INDUSTRIAL 2800W MOTOR INDUCCION INGCO HPWR28008,MEDIUM,TINY,Chico,alta,
HPWR30008-SP-1,GUN,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,SMALL,Chico,baja,pieza no reconocida
HPWR30008-SP-10,SHORTHOSE,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,SMALL,Chico,alta,
HPWR30008-SP-14,SOAPBOTTLECAP,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,SMALL,Chico,baja,pieza no reconocida
HPWR30008-SP-15,SOAPBOTTLE,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,SMALL,Chico,baja,pieza no reconocida
HPWR30008-SP-18,ScrewM8X25,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,TINY,Chico,alta,
HPWR30008-SP-19,SpringGasket,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,TINY,Chico,alta,
HPWR30008-SP-2,HoseReelAssembly,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,MEDIO,Mediano,alta,
HPWR30008-SP-26,MOTOR,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
HPWR30008-SP-29,ON/OFFSWITCHASSEMBLY,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,TINY,Chico,alta,
HPWR30008-SP-3,STEELARMEDHOSE,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,MEDIO,Mediano,alta,
HPWR30008-SP-33,WHEELS,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,MEDIO,Mediano,alta,
HPWR30008-SP-35,WATERINLETPIPEASSEMBLY,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,SMALL,Chico,alta,
HPWR30008-SP-6,QCNozzles,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,SMALL,Chico,alta,
HPWR30008-SP-9,CRANKSHAFTPUMP,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,MEDIO,Mediano,alta,
HPWR30008-SP-C.P,Ceramicpiston,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
HPWR30008-SP-C.V.A,Check valve assembly,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,SMALL,Chico,alta,
HPWR30008-SP-DIPSTICK,dipstick,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,TINY,Chico,alta,
HPWR30008-SP-F.C,Filter component,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,SMALL,Chico,alta,
HPWR30008-SP-I.V,Inletvalve,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,SMALL,Chico,alta,
HPWR30008-SP-M.W.S,Mainwaterseal15*24*5,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,TINY,Chico,alta,
HPWR30008-SP-O.S1,Oil Seal 40*62*7,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,TINY,Chico,alta,
HPWR30008-SP-O.S2,Oil Seal 15*24*7,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,TINY,Chico,alta,
HPWR30008-SP-P.R.V.A,Pressure regulating valve assembly,HPWR30008,HIDROLAVADORA INDUSTRIAL USO COMERCIAL INGCO 130BAR 3000W HPWR30008,MEDIUM,SMALL,Chico,alta,
HPWR30018-SP-12,Oil Seal,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,TINY,Chico,alta,
HPWR30018-SP-13,Finishing Crankcase,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
HPWR30018-SP-14,Crankshaft,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,MEDIO,Mediano,alta,
HPWR30018-SP-15,Bearing,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,TINY,Chico,alta,
HPWR30018-SP-17,Finished Flange,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,SMALL,Chico,alta,
HPWR30018-SP-18,Oil Seal,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,TINY,Chico,alta,
HPWR30018-SP-25,O-Ring,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,TINY,Chico,alta,
HPWR30018-SP-26,Connecting Rod,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,MEDIO,Mediano,alta,
HPWR30018-SP-28,Plunger Piston,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,MEDIO,Mediano,alta,
HPWR30018-SP-33,Bearing,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,TINY,Chico,alta,
HPWR30018-SP-34,Stop Switch Assembly,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,TINY,Chico,alta,
HPWR30018-SP-35,The Screw Plug,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,TINY,Chico,alta,
HPWR30018-SP-36,Check Valve,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,SMALL,Chico,alta,
HPWR30018-SP-37,Pressure Regulating Valve Assembly,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,SMALL,Chico,alta,
HPWR30018-SP-4,Check Valve,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,SMALL,Chico,alta,
HPWR30018-SP-40,Pressure Retaining Valve,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,SMALL,Chico,alta,
HPWR30018-SP-43,The Water Connection,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,SMALL,Chico,baja,pieza no reconocida
HPWR30018-SP-45,Pressure Regulating Valve Handle,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,MEDIO,Mediano,alta,
HPWR30018-SP-46,Pressure Gage,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,SMALL,Chico,baja,pieza no reconocida
HPWR30018-SP-5,Finishing Pump Body,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
HPWR30018-SP-54-66,Motor,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,STRUCT,Grande,media,resultado grande: verificar por impacto
HPWR30018-SP-55,Bearing,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,TINY,Chico,alta,
HPWR30018-SP-56,Finish The Front End Cover,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,MEDIO,Mediano,alta,
HPWR30018-SP-58,Rotor,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,MEDIO,Mediano,alta,
HPWR30018-SP-59,Stator,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,MEDIO,Mediano,alta,
HPWR30018-SP-61,Finishing Rear Cover,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,MEDIO,Mediano,alta,
HPWR30018-SP-62,Fan Blade,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,MEDIO,Mediano,alta,
HPWR30018-SP-64,The Wind Leaf Cover,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,MEDIO,Mediano,alta,
HPWR30018-SP-66,Bearing,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,TINY,Chico,alta,
HPWR30018-SP-67,Overload Protector,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,MEDIO,Mediano,alta,
HPWR30018-SP-68,Rocker Switch,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,TINY,Chico,alta,
HPWR30018-SP-69,Capacitance Box,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,TINY,Chico,alta,
HPWR30018-SP-7,Water Seal,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,TINY,Chico,alta,
HPWR30018-SP-71,Capacitance,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,TINY,Chico,alta,
HPWR30018-SP-73,Power Cord Anda,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,SMALL,Chico,baja,pieza no reconocida
HPWR30018-SP-8,Water Seal Compression Ring,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,TINY,Chico,alta,
HPWR30018-SP-87,Wheel,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,MEDIO,Mediano,alta,
HPWR30018-SP-9,Water Seal,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,TINY,Chico,alta,
HPWR30018-SP-90,Four Color Nozzle,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,SMALL,Chico,alta,
HPWR30018-SP-G.H.A,Gun handle assembly,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,MEDIO,Mediano,alta,
HPWR30018-SP-H.P.H,High Pressure Hose,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,SMALL,Chico,alta,
HPWR30018-SP-H.V.T,high-voltage tube ,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,SMALL,Chico,baja,pieza no reconocida
HPWR30018-SP-P.C,Pump Components Including Pressure Gauge,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,MEDIO,Mediano,alta,
HPWR30018-SP-W.A.F,Water absorption filter,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,SMALL,Chico,alta,
HPWR30018-SP-W.I,water inlet,HPWR30018,HIDROLAVADORA 2400W 90BAR INDUCCION (USO COMERCIAL) INGCO,MEDIUM,SMALL,Chico,baja,pieza no reconocida
HSPP41602-SP-A.P,Accessories pack (Nozzle),HSPP41602,FUMIGADOR PULVERIZADOR 16LT 4.5 BAR INGCO HSPP41602,HAND,SMALL,Chico,alta,
HSPP41602-SP-COVER,Cover,HSPP41602,FUMIGADOR PULVERIZADOR 16LT 4.5 BAR INGCO HSPP41602,HAND,MEDIO,Chico,alta,
HSPP41602-SP-R.H,rubber hose ,HSPP41602,FUMIGADOR PULVERIZADOR 16LT 4.5 BAR INGCO HSPP41602,HAND,SMALL,Chico,alta,
HSPP41602-SP-S.A,switch assembly ,HSPP41602,FUMIGADOR PULVERIZADOR 16LT 4.5 BAR INGCO HSPP41602,HAND,TINY,Chico,alta,
HSPP41602-SP-S.R.A,Spray Rod Assembly,HSPP41602,FUMIGADOR PULVERIZADOR 16LT 4.5 BAR INGCO HSPP41602,HAND,SMALL,Chico,alta,
HSPP4161-SP-CUP,cup,HSPP4161,MOCHILA PULVERIZADOR FUMIGADOR 16LT INGCO HSPP4161,HAND,SMALL,Chico,baja,pieza no reconocida
HSPP4161-SP-GOMABLAN,GOMBASIFONBLANCAPPULVERIZADOR,HSPP4161,MOCHILA PULVERIZADOR FUMIGADOR 16LT INGCO HSPP4161,HAND,SMALL,Chico,baja,pieza no reconocida
HSPP42002-SP-R.H,rubber hose ,HSPP42002,PULVERIZADOR FUMIGADOR 20LT INGCO HSPP42002,MICRO,SMALL,Chico,alta,
HTC04600_RP,REPUESTOCORTADORACERAMICAINGCOHTC04600,HTC04600_RP,,HAND,STRUCT,Mediano,baja,maquina no encontrada
HTC04800B,REPUESTORUEDASIERRAPARACORTADORADECERAMICAINGCO,HTC04800B,,HAND,STRUCT,Mediano,baja,maquina no encontrada
HTCS283692-SP-SOCKET.J,Socket,HTCS283692,SET 369 HERRAMIENTAS + GABINETE METALICO CON CAJONES INGCO HTCS283692,HAND,TINY,Chico,alta,
HTCS283692-SP-WRENCH.J,Wrench,HTCS283692,SET 369 HERRAMIENTAS + GABINETE METALICO CON CAJONES INGCO HTCS283692,HAND,SMALL,Chico,alta,
ID11008-1-SP-14,GEAR,ID11008-1,TALADRO 13MM INGCO C VALIJA + 5 MECHAS PERCUTOR INDUSTRIAL 1100W,HAND,SMALL,Chico,alta,
